Timestamp,Voltage,Position,Velocity
424.656655,-4.000000,-5264.655762,-34.164063
424.676819,-4.000000,-5265.342773,-34.533203
424.696556,-4.000000,-5266.031250,-34.734375
424.716646,-4.000000,-5266.716797,-34.742188
424.736661,-4.000000,-5267.439941,-34.914063
424.756751,-4.000000,-5268.093750,-34.447266
424.776581,-4.000000,-5268.784668,-34.587891
424.796708,-4.000000,-5269.469238,-34.724609
424.816612,-4.000000,-5270.160645,-34.564453
424.836850,-4.000000,-5270.847656,-34.734375
424.856680,-4.000000,-5271.537598,-34.634766
424.876658,-4.000000,-5272.228027,-34.587891
424.896822,-4.000000,-5272.914063,-34.429688
424.916559,-4.000000,-5273.604980,-34.808594
424.936705,-4.000000,-5274.288574,-34.650391
424.956664,-4.000000,-5274.980469,-34.851563
424.976736,-4.000000,-5275.667969,-34.779297
424.996714,-4.000000,-5276.355469,-34.601563
